neuron	0	2499	4999	7499	9998
1958	current_calc	0.0138614	0.696524	0.697168	0.710353	0.70129
1959	current_calc	0.0138773	0.711729	0.693921	0.683064	0.688106
1960	current_calc	0.0119002	0.693244	0.696637	0.688369	0.686172
1961	current_calc	0.0118818	0.693557	0.695966	0.694184	0.688429
1962	current_calc	0.0118982	0.676997	0.704868	0.698128	0.701732
1963	current_calc	0.0118861	0.70979	0.687747	0.696496	0.700767
1964	current_calc	0.0118836	0.693375	0.699984	0.718901	0.702772
1965	current_calc	0.0118893	0.707951	0.684568	0.724911	0.712782
1966	current_calc	0.00991007	0.692937	0.697544	0.690038	0.701713
1967	current_calc	0.0118903	0.715654	0.696497	0.701877	0.70657
1968	current_calc	0.00991026	0.689103	0.702043	0.694039	0.721207
1969	current_calc	0.0118923	0.698104	0.692918	0.708235	0.716555
1970	current_calc	0.0119046	0.689638	0.696131	0.7091	0.708655
1971	current_calc	0.0118931	0.707117	0.71362	0.688807	0.691415
1972	current_calc	0.0118921	0.69858	0.711854	0.722982	0.712182
1973	current_calc	0.00991047	0.686651	0.68908	0.715189	0.703903
1974	current_calc	0.0118838	0.692852	0.691175	0.698226	0.711641
1975	current_calc	0.0118879	0.692693	0.693269	0.701523	0.695398
1976	current_calc	0.00990948	0.693564	0.690173	0.703248	0.721537
1977	current_calc	0.0138745	0.699681	0.681909	0.710101	0.70904
1978	current_calc	0.0118863	0.686891	0.681757	0.724735	0.713311
1979	current_calc	0.0118847	0.69416	0.708673	0.719447	0.713677
1980	current_calc	0.0118939	0.694269	0.698134	0.713576	0.714712
1981	current_calc	0.00990769	0.697278	0.703052	0.711593	0.700724
1982	current_calc	0.01188	0.700226	0.703122	0.706739	0.707696
1983	current_calc	0.00990928	0.702295	0.704029	0.70959	0.692843
1984	current_calc	0.011897	0.684121	0.699067	0.696973	0.689137
1985	current_calc	0.013873	0.695557	0.692859	0.715684	0.709283
1986	current_calc	0.0118887	0.695815	0.696504	0.699925	0.702192
1987	current_calc	0.0118944	0.700579	0.683347	0.710753	0.713354
1988	current_calc	0.0099079	0.693372	0.699058	0.708868	0.699002
1989	current_calc	0.0138798	0.710202	0.71409	0.709281	0.707541
1990	current_calc	0.0118838	0.69252	0.695416	0.695943	0.713736
1991	current_calc	0.0099077	0.686193	0.697203	0.687328	0.689777
1992	current_calc	0.0119052	0.693982	0.698163	0.687097	0.690973
1993	current_calc	0.0118857	0.686952	0.702913	0.719139	0.690531
1994	current_calc	0.0118863	0.706176	0.7018	0.703915	0.704846
1995	current_calc	0.0118798	0.693427	0.699447	0.719941	0.709341
1996	current_calc	0.0118784	0.696478	0.714964	0.711152	0.717425
1997	current_calc	0.0118903	0.690089	0.709392	0.703667	0.699624
1998	current_calc	0.00990947	0.687495	0.698059	0.707188	0.718022
1999	current_calc	0.00990868	0.698487	0.703422	0.685085	0.689186
2000	current_calc	0.0138759	0.682624	0.716704	0.696547	0.704818
2001	current_calc	0.011883	0.70509	0.708347	0.703118	0.693397
2002	current_calc	0.0138909	0.702025	0.701289	0.724586	0.706941
2003	current_calc	0.00990928	0.690178	0.689641	0.702117	0.699654
2004	current_calc	0.0118927	0.688419	0.68983	0.699367	0.707844
2005	current_calc	0.0118796	0.6905	0.71368	0.711245	0.711804
2006	current_calc	0.0118784	0.70265	0.692416	0.684076	0.701365
2007	current_calc	0.0138719	0.706414	0.704651	0.688425	0.687256
2008	current_calc	0.0119036	0.700281	0.691013	0.714671	0.712776
2009	current_calc	0.0138596	0.691212	0.708458	0.70339	0.692317
2010	current_calc	0.0118917	0.687154	0.706606	0.719971	0.714832
2011	current_calc	0.0138682	0.707104	0.704025	0.708176	0.697719
2012	current_calc	0.0118877	0.676618	0.696277	0.717795	0.718953
2013	current_calc	0.0099067	0.70097	0.707902	0.684043	0.688171
2014	current_calc	0.00990849	0.705782	0.687027	0.709032	0.701023
2015	current_calc	0.0138672	0.684385	0.699069	0.698959	0.684344
2016	current_calc	0.0138592	0.685037	0.722778	0.702876	0.706615
2017	current_calc	0.00990788	0.694567	0.687921	0.705064	0.708054
2018	current_calc	0.0138764	0.69344	0.69882	0.693096	0.674294
2019	current_calc	0.0138688	0.722849	0.710917	0.688612	0.696981
2020	current_calc	0.0138529	0.704318	0.68893	0.697484	0.69367
2021	current_calc	0.013883	0.710845	0.696858	0.722652	0.69887
2022	current_calc	0.0118978	0.702124	0.705622	0.702523	0.682948
2023	current_calc	0.0119028	0.694174	0.684537	0.693523	0.695237
2024	current_calc	0.0138648	0.705459	0.692762	0.691199	0.691125
2025	current_calc	0.0119026	0.67664	0.699521	0.698121	0.687018
2026	current_calc	0.0138608	0.693729	0.702549	0.675495	0.693071
2027	current_calc	0.00990788	0.686261	0.709751	0.714017	0.702516
2028	current_calc	0.0118824	0.69424	0.702208	0.692606	0.691894
2029	current_calc	0.00990967	0.701598	0.711761	0.723782	0.706531
2030	current_calc	0.011903	0.689726	0.686701	0.69248	0.69753
2031	current_calc	0.00991106	0.684021	0.701123	0.714664	0.720235
2032	current_calc	0.0118832	0.698745	0.698149	0.719883	0.717644
2033	current_calc	0.011906	0.70047	0.704176	0.705121	0.713369
2034	current_calc	0.0118845	0.706557	0.705678	0.727632	0.708386
2035	current_calc	0.011896	0.687174	0.693151	0.733352	0.706619
2036	current_calc	0.0138662	0.686634	0.705929	0.71428	0.699574
2037	current_calc	0.0118808	0.696302	0.695542	0.701582	0.693847
2038	current_calc	0.0138634	0.697694	0.704202	0.691769	0.698129
2039	current_calc	0.00991066	0.681737	0.71049	0.739182	0.707303
2040	current_calc	0.0118996	0.700943	0.69625	0.715131	0.707343
2041	current_calc	0.0118853	0.712052	0.690119	0.706181	0.713886
2042	current_calc	0.0118893	0.684086	0.697252	0.699658	0.700685
2043	current_calc	0.0118929	0.690457	0.707117	0.700492	0.69971
2044	current_calc	0.0118776	0.70712	0.684397	0.719041	0.721948
2045	current_calc	0.0119	0.702545	0.695771	0.69886	0.699223
2046	current_calc	0.0119048	0.68484	0.690619	0.703766	0.689075
2047	current_calc	0.013869	0.702266	0.686116	0.694581	0.681479
2048	current_calc	0.00990888	0.687707	0.695006	0.698616	0.699925
2049	current_calc	0.0138848	0.697678	0.708978	0.678574	0.686108
2050	current_calc	0.00990848	0.695508	0.696098	0.702358	0.686188
2051	current_calc	0.013887	0.709157	0.696414	0.68472	0.701433
2052	current_calc	0.0138882	0.691809	0.688811	0.707615	0.707263
2053	current_calc	0.013867	0.702563	0.701269	0.70367	0.698532
2054	current_calc	0.01386	0.697971	0.696703	0.710611	0.710292
2055	current_calc	0.00991007	0.707398	0.691085	0.708535	0.725502
2056	current_calc	0.0118919	0.710004	0.695348	0.691595	0.679698
2057	current_calc	0.00990828	0.696657	0.688115	0.699568	0.697828
2058	current_calc	0.011904	0.70248	0.716785	0.7096	0.701668
2059	current_calc	0.011909	0.70447	0.689568	0.697194	0.697372
2060	current_calc	0.0118889	0.700737	0.693175	0.70817	0.697773
2061	current_calc	0.0118994	0.70784	0.688974	0.705577	0.703779
2062	current_calc	0.0118877	0.701925	0.703907	0.716646	0.704048
2063	current_calc	0.00990947	0.695011	0.704174	0.720356	0.711198
2064	current_calc	0.0118845	0.703029	0.695594	0.709255	0.700404
2065	current_calc	0.0118832	0.69096	0.703405	0.700626	0.706216
2066	current_calc	0.0118994	0.684548	0.697125	0.694063	0.703831
2067	current_calc	0.00990967	0.680828	0.691383	0.697136	0.6989
2068	current_calc	0.0118796	0.691181	0.696373	0.679934	0.674356
2069	current_calc	0.0118982	0.698693	0.705353	0.701728	0.699838
2070	current_calc	0.0118753	0.68548	0.693887	0.710679	0.696265
2071	current_calc	0.00990967	0.707145	0.68901	0.720568	0.713565
2072	current_calc	0.0118942	0.696254	0.713326	0.7046	0.692808
2073	current_calc	0.0138665	0.696348	0.711291	0.710877	0.710719
2074	current_calc	0.0118921	0.688072	0.697882	0.685273	0.688668
2075	current_calc	0.011904	0.702796	0.706497	0.707319	0.713518
2076	current_calc	0.0118802	0.680333	0.7139	0.700868	0.708673
2077	current_calc	0.0119074	0.70213	0.69957	0.71076	0.714392
2078	current_calc	0.0119048	0.688747	0.686329	0.685563	0.696839
2079	current_calc	0.00990808	0.696619	0.694418	0.716427	0.710367
2080	current_calc	0.00990928	0.699914	0.708592	0.680532	0.672045
2081	current_calc	0.0138874	0.694862	0.703231	0.693924	0.68439
2082	current_calc	0.0118988	0.708176	0.704717	0.701943	0.72143
2083	current_calc	0.00990888	0.707135	0.701182	0.692102	0.690698
2084	current_calc	0.00990928	0.682361	0.698243	0.718979	0.695066
2085	current_calc	0.0119088	0.69025	0.706165	0.734089	0.705947
2086	current_calc	0.0138816	0.69588	0.681557	0.689871	0.708037
2087	current_calc	0.0118931	0.686418	0.696982	0.69128	0.691794
2088	current_calc	0.00990789	0.697438	0.694798	0.679237	0.69666
2089	current_calc	0.00991008	0.693146	0.70003	0.688393	0.687946
2090	current_calc	0.0138678	0.684363	0.696267	0.70821	0.70064
2091	current_calc	0.00990868	0.705534	0.6904	0.712106	0.707689
2092	current_calc	0.0118808	0.706439	0.694976	0.691378	0.694339
2093	current_calc	0.0118887	0.690958	0.709822	0.696189	0.705044
2094	current_calc	0.013868	0.691204	0.695584	0.715494	0.714034
2095	current_calc	0.0138596	0.711055	0.700216	0.715494	0.725865
2096	current_calc	0.0118782	0.698303	0.702931	0.692376	0.69418
2097	current_calc	0.0138918	0.691491	0.698804	0.712935	0.703657
2098	current_calc	0.0119026	0.6783	0.697117	0.709152	0.717926
2099	current_calc	0.0118988	0.691563	0.696229	0.701913	0.709502
2100	current_calc	0.00990947	0.713002	0.688	0.708613	0.697323
2101	current_calc	0.0118986	0.708144	0.691377	0.686153	0.686166
2102	current_calc	0.00990967	0.694177	0.699754	0.696158	0.691847
2103	current_calc	0.00991027	0.710741	0.700522	0.70464	0.713284
2104	current_calc	0.00990987	0.706419	0.696661	0.716432	0.694162
2105	current_calc	0.00990887	0.706479	0.699018	0.694939	0.690051
2106	current_calc	0.0118786	0.693936	0.692793	0.685891	0.689164
2107	current_calc	0.0118919	0.711399	0.704886	0.695351	0.707828
2108	current_calc	0.0118933	0.699365	0.692157	0.703562	0.695269
2109	current_calc	0.0138882	0.695153	0.694339	0.682883	0.684168
2110	current_calc	0.0138698	0.698847	0.69261	0.712754	0.720414
2111	current_calc	0.00990948	0.70113	0.712698	0.704461	0.710853
2112	current_calc	0.0118938	0.693523	0.704703	0.708129	0.707336
2113	current_calc	0.0138858	0.704106	0.696168	0.712417	0.712609
2114	current_calc	0.0118931	0.681782	0.70563	0.710892	0.713073
2115	current_calc	0.00991007	0.70014	0.692958	0.696786	0.699141
2116	current_calc	0.0118782	0.689781	0.704027	0.69594	0.69241
2117	current_calc	0.0138856	0.696068	0.696962	0.685274	0.706517
2118	current_calc	0.0138852	0.699058	0.698918	0.718601	0.714677
2119	current_calc	0.0138805	0.685893	0.698518	0.709267	0.716791
2120	current_calc	0.0118954	0.69977	0.70672	0.709963	0.711419
2121	current_calc	0.0118907	0.688687	0.699997	0.69759	0.70338
2122	current_calc	0.00990868	0.715716	0.703687	0.692256	0.683798
2123	current_calc	0.00990967	0.697694	0.685752	0.719195	0.710458
2124	current_calc	0.011879	0.69727	0.692941	0.710219	0.710143
2125	current_calc	0.00990848	0.702964	0.700872	0.691585	0.697163
2126	current_calc	0.00991086	0.709744	0.691411	0.704226	0.70539
2127	current_calc	0.0138604	0.682058	0.696058	0.71082	0.702182
2128	current_calc	0.00991026	0.673071	0.698925	0.702063	0.714154
2129	current_calc	0.0138756	0.697353	0.697537	0.720352	0.702297
2130	current_calc	0.00990828	0.69181	0.689838	0.732268	0.705732
2131	current_calc	0.0118794	0.707524	0.7006	0.713115	0.705388
2132	current_calc	0.0118911	0.708523	0.689554	0.709511	0.695358
2133	current_calc	0.00990947	0.694175	0.699669	0.684023	0.688256
2134	current_calc	0.00990968	0.693555	0.701025	0.726926	0.708514
2135	current_calc	0.0158653	0.71118	0.710099	0.702358	0.686774
2136	current_calc	0.00990948	0.706755	0.697362	0.699116	0.723051
2137	current_calc	0.00990887	0.695962	0.699978	0.695162	0.706557
2138	current_calc	0.0118978	0.705466	0.698346	0.717069	0.707483
2139	current_calc	0.00991047	0.69186	0.694412	0.714922	0.709948
2140	current_calc	0.01188	0.700111	0.694955	0.706254	0.699723
2141	current_calc	0.0119074	0.701699	0.704025	0.694197	0.699861
2142	current_calc	0.0118972	0.69322	0.707616	0.686984	0.687643
2143	current_calc	0.0138844	0.692406	0.696964	0.691423	0.688961
2144	current_calc	0.011906	0.682649	0.709896	0.71371	0.717709
2145	current_calc	0.00990947	0.695662	0.684808	0.698299	0.719308
2146	current_calc	0.0118847	0.695934	0.69647	0.688329	0.694956
2147	current_calc	0.00990967	0.695974	0.706345	0.7041	0.713577
2148	current_calc	0.00990908	0.70896	0.695705	0.715689	0.708554
2149	current_calc	0.0118984	0.697563	0.713961	0.693721	0.696527
2150	current_calc	0.0119016	0.708927	0.68171	0.700799	0.709643
2151	current_calc	0.0118923	0.709225	0.692747	0.724446	0.708146
2152	current_calc	0.0138676	0.701011	0.698932	0.689189	0.698422
2153	current_calc	0.0118847	0.694023	0.709665	0.699241	0.705091
2154	current_calc	0.0118936	0.712601	0.707227	0.694743	0.706491
2155	current_calc	0.00990928	0.714293	0.700656	0.700429	0.700516
2156	current_calc	0.00990869	0.701164	0.703593	0.710742	0.709544
2157	current_calc	0.0119048	0.71577	0.690443	0.713988	0.719331
2158	current_calc	0.00990868	0.703194	0.702835	0.708903	0.711708
2159	current_calc	0.0118853	0.699098	0.702534	0.687951	0.690147
2160	current_calc	0.011899	0.701745	0.706972	0.702864	0.721743
2161	current_calc	0.0118798	0.697299	0.699791	0.70516	0.71703
2162	current_calc	0.0119058	0.715735	0.698682	0.704075	0.709552
2163	current_calc	0.0118925	0.676101	0.708517	0.722834	0.726109
2164	current_calc	0.00990889	0.711883	0.703023	0.691228	0.692694
2165	current_calc	0.0138846	0.707954	0.69786	0.714173	0.716233
2166	current_calc	0.0118804	0.703008	0.706524	0.718909	0.70551
2167	current_calc	0.0118986	0.705381	0.705493	0.70467	0.712188
2168	current_calc	0.0158593	0.695853	0.703764	0.714397	0.713199
2169	current_calc	0.0118845	0.69958	0.690909	0.67946	0.693801
2170	current_calc	0.0119006	0.69737	0.702327	0.705916	0.715074
2171	current_calc	0.00990909	0.69268	0.694631	0.712307	0.708389
2172	current_calc	0.0118865	0.711377	0.70359	0.700642	0.725133
2173	current_calc	0.0118774	0.701161	0.706641	0.677163	0.687814
2174	current_calc	0.0118927	0.693589	0.707453	0.69977	0.687977
2175	current_calc	0.013869	0.701738	0.691744	0.686257	0.701986
2176	current_calc	0.0118784	0.698091	0.691965	0.692281	0.702608
2177	current_calc	0.00990948	0.703887	0.69699	0.718037	0.721279
2178	current_calc	0.0118883	0.69569	0.680908	0.683503	0.694904
2179	current_calc	0.0119014	0.696828	0.7017	0.712485	0.690677
2180	current_calc	0.013862	0.697808	0.690147	0.697378	0.678959
2181	current_calc	0.0138743	0.70566	0.717624	0.68237	0.687828
2182	current_calc	0.0118974	0.695403	0.715128	0.71099	0.710593
2183	current_calc	0.0118935	0.69556	0.696882	0.709491	0.718177
2184	current_calc	0.0138717	0.700666	0.695905	0.706327	0.710236
2185	current_calc	0.011906	0.705897	0.694929	0.728546	0.702169
2186	current_calc	0.0138636	0.69785	0.69002	0.689332	0.695197
2187	current_calc	0.00990908	0.70944	0.694125	0.706787	0.703294
2188	current_calc	0.0118784	0.70934	0.688192	0.709454	0.706572
2189	current_calc	0.0118776	0.692516	0.676533	0.70367	0.703945
2190	current_calc	0.0118822	0.695135	0.694543	0.692424	0.691697
2191	current_calc	0.0138678	0.707536	0.692265	0.701345	0.716717
2192	current_calc	0.0118994	0.711093	0.692298	0.706339	0.697888
2193	current_calc	0.0138807	0.706001	0.695888	0.714069	0.71358
2194	current_calc	0.011903	0.712121	0.704435	0.694942	0.720986
2195	current_calc	0.00990848	0.693722	0.692514	0.697298	0.694577
2196	current_calc	0.0138771	0.708215	0.702104	0.716347	0.709404
2197	current_calc	0.0138862	0.682626	0.692932	0.702227	0.715688
2198	current_calc	0.0138678	0.699518	0.696596	0.712529	0.717765
2199	current_calc	0.0138628	0.698396	0.696415	0.67956	0.689545
2200	current_calc	0.0138602	0.705897	0.68916	0.692019	0.691502
2201	current_calc	0.0138664	0.70535	0.702003	0.691423	0.694492
2202	current_calc	0.0138876	0.689564	0.691194	0.69236	0.699126
2203	current_calc	0.00990908	0.695315	0.705005	0.701857	0.699527
2204	current_calc	0.0138689	0.689272	0.710493	0.688704	0.683166
2205	current_calc	0.0119006	0.708662	0.695344	0.688319	0.689614
2206	current_calc	0.0138682	0.699961	0.69682	0.720372	0.712054
2207	current_calc	0.0118933	0.698344	0.706195	0.70647	0.718876
2208	current_calc	0.0119002	0.692094	0.705623	0.703043	0.708799
2209	current_calc	0.0118847	0.680561	0.699912	0.718015	0.713114
2210	current_calc	0.0138757	0.704547	0.689402	0.694323	0.692969
2211	current_calc	0.00990848	0.702356	0.690185	0.711954	0.718302
2212	current_calc	0.0119054	0.696036	0.713745	0.702401	0.697814
2213	current_calc	0.0118794	0.692888	0.680778	0.706457	0.692133
2214	current_calc	0.0118923	0.705415	0.695344	0.71288	0.711581
2215	current_calc	0.0138862	0.710075	0.694007	0.696209	0.704695
2216	current_calc	0.013885	0.69169	0.694835	0.694967	0.684874
2217	current_calc	0.0119006	0.705741	0.702529	0.70435	0.710489
2218	current_calc	0.0118917	0.692211	0.704911	0.702941	0.689227
2219	current_calc	0.00990888	0.703899	0.69988	0.709162	0.703603
2220	current_calc	0.00990908	0.714484	0.708043	0.693907	0.704219
2221	current_calc	0.0138922	0.695476	0.690272	0.694478	0.685014
2222	current_calc	0.00990868	0.697313	0.703512	0.717128	0.706705
2223	current_calc	0.0099079	0.686004	0.695459	0.686425	0.709476
2224	current_calc	0.0138824	0.70017	0.692675	0.688635	0.705659
2225	current_calc	0.0118804	0.713613	0.695576	0.675672	0.699225
2226	current_calc	0.0118853	0.71391	0.696898	0.698706	0.692539
2227	current_calc	0.0118982	0.701327	0.70058	0.710829	0.706849
2228	current_calc	0.0138733	0.693139	0.708134	0.708878	0.703976
2229	current_calc	0.0118792	0.702549	0.703253	0.70933	0.696276
2230	current_calc	0.0118952	0.711688	0.700965	0.699539	0.713065
2231	current_calc	0.00990789	0.709372	0.713664	0.695333	0.69148
2232	current_calc	0.0138971	0.698558	0.691457	0.713704	0.710772
2233	current_calc	0.0118834	0.704049	0.699158	0.704875	0.706126
2234	current_calc	0.0138704	0.704346	0.701108	0.683033	0.698207
2235	current_calc	0.011897	0.697491	0.698385	0.681234	0.701026
2236	current_calc	0.0158643	0.699741	0.701783	0.683694	0.690618
2237	current_calc	0.0138666	0.678784	0.693557	0.684977	0.699782
2238	current_calc	0.0118921	0.698944	0.709905	0.705004	0.687615
2239	current_calc	0.00990967	0.703706	0.697354	0.706576	0.719575
2240	current_calc	0.0138862	0.702373	0.696827	0.715361	0.716694
2241	current_calc	0.011906	0.707645	0.702227	0.701481	0.69598
2242	current_calc	0.0138836	0.704843	0.696879	0.71443	0.704737
2243	current_calc	0.0138708	0.690844	0.710053	0.699283	0.697667
2244	current_calc	0.0138761	0.700133	0.709218	0.692315	0.698755
2245	current_calc	0.0118853	0.719643	0.691782	0.71666	0.708953
2246	current_calc	0.0118974	0.689152	0.703266	0.702627	0.70022
2247	current_calc	0.0138567	0.707442	0.694548	0.688634	0.699192
2248	current_calc	0.0158536	0.699988	0.705157	0.697076	0.693087
2249	current_calc	0.0119062	0.700538	0.695267	0.704832	0.704298
2250	current_calc	0.0138729	0.693177	0.690152	0.703522	0.707943
2251	current_calc	0.0138906	0.68543	0.699986	0.713342	0.709053
2252	current_calc	0.0099073	0.714858	0.696807	0.711472	0.711038
