#step: creations deletions netto
721000: 45 9 36
721100: 52 6 46
721200: 67 3 64
721300: 60 5 55
721400: 65 10 55
721500: 58 3 55
721600: 55 10 45
721700: 59 4 55
721800: 64 6 58
721900: 48 10 38
722000: 59 6 53
722100: 71 15 56
722200: 55 7 48
722300: 71 5 66
722400: 72 5 67
722500: 75 7 68
722600: 76 6 70
722700: 72 11 61
722800: 67 12 55
722900: 63 6 57
723000: 58 8 50
723100: 72 9 63
723200: 65 10 55
723300: 47 7 40
723400: 64 9 55
723500: 67 8 59
723600: 69 10 59
723700: 63 9 54
723800: 63 8 55
723900: 77 10 67
724000: 77 12 65
724100: 67 9 58
724200: 65 7 58
724300: 68 8 60
724400: 53 13 40
724500: 62 5 57
724600: 73 16 57
724700: 75 10 65
724800: 79 11 68
724900: 65 14 51
725000: 75 7 68
725100: 66 14 52
725200: 66 11 55
725300: 66 13 53
725400: 77 18 59
725500: 60 13 47
725600: 78 10 68
725700: 66 20 46
725800: 75 16 59
725900: 74 13 61
726000: 82 20 62
726100: 66 11 55
726200: 71 14 57
726300: 72 14 58
726400: 82 15 67
726500: 59 23 36
726600: 56 12 44
726700: 64 5 59
726800: 65 18 47
726900: 73 21 52
727000: 66 16 50
727100: 82 14 68
727200: 82 13 69
727300: 77 17 60
727400: 83 16 67
727500: 84 20 64
727600: 75 12 63
727700: 77 18 59
727800: 74 16 58
727900: 72 19 53
728000: 67 19 48
728100: 75 12 63
728200: 89 18 71
728300: 69 24 45
728400: 80 19 61
728500: 73 19 54
728600: 79 18 61
728700: 80 16 64
728800: 59 15 44
728900: 71 17 54
729000: 79 19 60
729100: 71 12 59
729200: 70 25 45
729300: 59 22 37
729400: 79 22 57
729500: 72 11 61
729600: 78 12 66
729700: 86 25 61
729800: 88 22 66
729900: 75 26 49
730000: 94 15 79
730100: 81 16 65
730200: 81 16 65
730300: 73 22 51
730400: 75 17 58
730500: 82 17 65
730600: 90 25 65
730700: 74 13 61
730800: 95 18 77
730900: 95 29 66
731000: 80 24 56
731100: 73 24 49
731200: 92 30 62
731300: 79 20 59
731400: 79 21 58
731500: 58 18 40
731600: 72 29 43
731700: 90 26 64
731800: 78 27 51
731900: 89 17 72
732000: 78 18 60
732100: 74 17 57
732200: 73 23 50
732300: 88 23 65
732400: 82 23 59
732500: 91 28 63
732600: 78 32 46
732700: 89 29 60
732800: 92 28 64
732900: 83 28 55
733000: 75 31 44
733100: 80 24 56
733200: 74 20 54
733300: 77 27 50
733400: 71 22 49
733500: 80 31 49
733600: 80 39 41
733700: 82 20 62
733800: 93 23 70
733900: 77 26 51
734000: 101 30 71
734100: 91 40 51
734200: 77 32 45
734300: 79 18 61
734400: 87 23 64
734500: 92 29 63
734600: 105 23 82
734700: 83 29 54
734800: 78 22 56
734900: 71 34 37
735000: 87 21 66
735100: 75 38 37
735200: 81 34 47
735300: 74 32 42
735400: 67 26 41
735500: 85 38 47
735600: 73 31 42
735700: 91 31 60
735800: 95 38 57
735900: 97 34 63
736000: 103 44 59
736100: 92 40 52
736200: 102 37 65
736300: 67 35 32
736400: 78 30 48
736500: 76 29 47
736600: 78 45 33
736700: 84 33 51
736800: 83 46 37
736900: 103 35 68
737000: 78 37 41
737100: 89 42 47
737200: 82 37 45
737300: 69 25 44
737400: 77 35 42
737500: 93 46 47
737600: 79 32 47
737700: 83 44 39
737800: 94 43 51
737900: 75 38 37
738000: 95 28 67
738100: 71 34 37
738200: 77 47 30
738300: 91 41 50
738400: 79 31 48
738500: 88 37 51
738600: 90 36 54
738700: 78 35 43
738800: 79 36 43
738900: 98 35 63
739000: 89 41 48
739100: 89 50 39
739200: 96 42 54
739300: 86 51 35
739400: 85 44 41
739500: 84 38 46
739600: 88 48 40
739700: 78 41 37
739800: 79 47 32
739900: 83 44 39
740000: 89 40 49
740100: 95 44 51
740200: 81 40 41
740300: 76 37 39
740400: 84 51 33
740500: 78 36 42
740600: 88 44 44
740700: 72 46 26
740800: 81 39 42
740900: 76 43 33
741000: 86 47 39
741100: 99 54 45
741200: 73 56 17
741300: 82 32 50
741400: 86 57 29
741500: 77 51 26
741600: 87 43 44
741700: 93 48 45
741800: 80 53 27
741900: 77 49 28
742000: 75 45 30
742100: 91 50 41
742200: 86 56 30
742300: 74 54 20
742400: 78 56 22
742500: 78 51 27
742600: 87 44 43
742700: 76 61 15
742800: 96 46 50
742900: 89 50 39
743000: 76 52 24
743100: 86 60 26
743200: 77 50 27
743300: 78 63 15
743400: 76 53 23
743500: 81 52 29
743600: 82 44 38
743700: 64 52 12
743800: 90 60 30
743900: 82 53 29
744000: 76 50 26
744100: 75 57 18
744200: 78 61 17
744300: 73 49 24
744400: 83 57 26
744500: 104 61 43
744600: 86 50 36
744700: 83 61 22
744800: 91 65 26
744900: 97 64 33
745000: 75 56 19
745100: 106 54 52
745200: 80 69 11
745300: 90 68 22
745400: 72 53 19
745500: 80 62 18
745600: 84 51 33
745700: 63 55 8
745800: 76 54 22
745900: 91 60 31
746000: 77 57 20
746100: 94 55 39
746200: 95 59 36
746300: 81 47 34
746400: 98 56 42
746500: 91 58 33
746600: 69 55 14
746700: 86 74 12
746800: 91 73 18
746900: 82 67 15
747000: 102 62 40
747100: 74 62 12
747200: 70 79 -9
747300: 87 74 13
747400: 65 68 -3
747500: 82 67 15
747600: 85 72 13
747700: 81 75 6
747800: 97 77 20
747900: 89 66 23
748000: 81 78 3
748100: 82 75 7
748200: 83 61 22
748300: 87 75 12
748400: 91 69 22
748500: 86 60 26
748600: 79 59 20
748700: 83 74 9
748800: 99 80 19
748900: 84 69 15
749000: 80 60 20
749100: 75 76 -1
749200: 83 80 3
749300: 86 88 -2
749400: 95 70 25
749500: 81 89 -8
749600: 83 71 12
749700: 93 82 11
749800: 81 63 18
749900: 87 75 12
750000: 95 80 15
750100: 81 81 0
750200: 87 87 0
750300: 84 59 25
750400: 93 75 18
750500: 90 68 22
750600: 77 73 4
750700: 77 71 6
750800: 92 83 9
750900: 77 71 6
751000: 110 70 40
751100: 82 82 0
751200: 94 81 13
751300: 88 87 1
751400: 97 71 26
751500: 96 75 21
751600: 87 81 6
751700: 100 75 25
751800: 75 58 17
751900: 94 81 13
752000: 69 74 -5
752100: 80 73 7
752200: 85 76 9
752300: 89 90 -1
752400: 68 66 2
752500: 72 92 -20
752600: 87 71 16
752700: 95 65 30
752800: 83 90 -7
752900: 84 84 0
753000: 82 86 -4
753100: 75 74 1
753200: 79 84 -5
753300: 83 90 -7
753400: 82 86 -4
753500: 84 83 1
753600: 79 77 2
753700: 72 74 -2
753800: 75 80 -5
753900: 98 82 16
754000: 76 59 17
754100: 73 90 -17
754200: 83 76 7
754300: 93 86 7
754400: 71 75 -4
754500: 83 92 -9
754600: 80 89 -9
754700: 74 60 14
754800: 87 86 1
754900: 81 93 -12
755000: 94 93 1
755100: 86 74 12
755200: 89 81 8
755300: 93 86 7
755400: 99 105 -6
755500: 100 97 3
755600: 79 94 -15
755700: 88 80 8
755800: 77 96 -19
755900: 87 98 -11
756000: 76 88 -12
756100: 76 91 -15
756200: 93 100 -7
756300: 82 77 5
756400: 88 103 -15
756500: 85 77 8
756600: 83 74 9
756700: 102 95 7
756800: 72 82 -10
756900: 89 101 -12
757000: 70 86 -16
757100: 79 85 -6
757200: 82 98 -16
757300: 76 93 -17
757400: 90 89 1
757500: 72 95 -23
757600: 82 93 -11
757700: 85 86 -1
757800: 80 97 -17
757900: 74 87 -13
758000: 89 90 -1
758100: 93 80 13
758200: 77 76 1
758300: 69 95 -26
758400: 80 77 3
758500: 84 99 -15
758600: 77 110 -33
758700: 103 94 9
758800: 74 99 -25
758900: 71 88 -17
759000: 105 89 16
759100: 84 85 -1
759200: 76 87 -11
759300: 93 79 14
759400: 72 87 -15
759500: 82 84 -2
759600: 97 101 -4
759700: 75 81 -6
759800: 77 65 12
759900: 72 95 -23
760000: 80 86 -6
760100: 88 68 20
760200: 96 83 13
760300: 86 96 -10
760400: 79 77 2
760500: 83 88 -5
760600: 90 99 -9
760700: 85 88 -3
760800: 76 102 -26
760900: 88 78 10
761000: 98 103 -5
761100: 91 89 2
761200: 103 87 16
761300: 89 93 -4
761400: 93 93 0
761500: 81 97 -16
761600: 73 81 -8
761700: 89 82 7
761800: 81 104 -23
761900: 96 101 -5
762000: 102 103 -1
762100: 85 80 5
762200: 94 80 14
762300: 83 90 -7
762400: 94 86 8
762500: 93 100 -7
762600: 88 80 8
762700: 98 89 9
762800: 94 92 2
762900: 101 81 20
763000: 93 92 1
763100: 91 79 12
763200: 104 85 19
763300: 87 92 -5
763400: 92 101 -9
763500: 96 115 -19
763600: 95 99 -4
763700: 98 95 3
763800: 96 99 -3
763900: 95 103 -8
764000: 88 93 -5
764100: 102 96 6
764200: 82 92 -10
764300: 88 92 -4
764400: 99 99 0
764500: 90 90 0
764600: 106 85 21
764700: 85 85 0
764800: 94 94 0
764900: 90 98 -8
765000: 86 84 2
765100: 95 62 33
765200: 99 97 2
765300: 109 99 10
765400: 87 79 8
765500: 112 127 -15
765600: 111 94 17
765700: 95 105 -10
765800: 89 84 5
765900: 87 79 8
766000: 99 112 -13
766100: 102 95 7
766200: 101 81 20
766300: 104 99 5
766400: 78 97 -19
766500: 84 94 -10
766600: 93 92 1
766700: 98 80 18
766800: 83 108 -25
766900: 97 89 8
767000: 103 83 20
767100: 99 97 2
767200: 93 97 -4
767300: 86 95 -9
767400: 107 96 11
767500: 101 100 1
767600: 73 94 -21
767700: 95 113 -18
767800: 95 90 5
767900: 86 99 -13
768000: 100 84 16
768100: 113 102 11
768200: 96 79 17
768300: 93 89 4
768400: 94 86 8
768500: 100 104 -4
768600: 107 104 3
768700: 86 95 -9
768800: 88 97 -9
768900: 92 77 15
769000: 88 114 -26
769100: 92 116 -24
769200: 115 123 -8
769300: 95 86 9
769400: 85 93 -8
769500: 106 100 6
769600: 90 93 -3
769700: 86 90 -4
769800: 86 97 -11
769900: 93 90 3
770000: 102 114 -12
770100: 112 96 16
770200: 104 108 -4
770300: 103 100 3
770400: 117 92 25
770500: 87 93 -6
770600: 125 96 29
770700: 95 96 -1
770800: 93 98 -5
770900: 95 95 0
771000: 99 80 19
771100: 87 94 -7
771200: 117 85 32
771300: 98 97 1
771400: 93 98 -5
771500: 96 95 1
771600: 116 84 32
771700: 96 83 13
771800: 110 99 11
771900: 111 93 18
772000: 97 79 18
772100: 104 85 19
772200: 95 95 0
772300: 104 101 3
772400: 113 87 26
772500: 95 94 1
772600: 100 85 15
772700: 99 83 16
772800: 93 93 0
772900: 102 90 12
773000: 81 79 2
773100: 96 89 7
773200: 108 92 16
773300: 86 89 -3
773400: 107 82 25
773500: 109 99 10
773600: 110 104 6
773700: 98 86 12
773800: 93 92 1
773900: 88 80 8
774000: 111 94 17
774100: 89 110 -21
774200: 97 92 5
774300: 106 108 -2
774400: 107 92 15
774500: 106 82 24
774600: 102 73 29
774700: 100 101 -1
774800: 100 84 16
774900: 90 76 14
775000: 110 101 9
775100: 89 78 11
775200: 105 100 5
775300: 82 96 -14
775400: 111 97 14
775500: 108 109 -1
775600: 91 84 7
775700: 93 92 1
775800: 87 111 -24
775900: 95 87 8
776000: 110 96 14
776100: 111 107 4
776200: 111 92 19
776300: 105 102 3
776400: 101 82 19
776500: 113 90 23
776600: 111 104 7
776700: 107 86 21
776800: 97 94 3
776900: 111 97 14
777000: 107 93 14
777100: 97 97 0
777200: 110 87 23
777300: 85 95 -10
777400: 108 95 13
777500: 99 79 20
777600: 109 85 24
777700: 90 93 -3
777800: 103 95 8
777900: 107 98 9
778000: 112 103 9
778100: 104 108 -4
778200: 104 85 19
778300: 97 90 7
778400: 108 95 13
778500: 90 77 13
778600: 96 78 18
778700: 83 82 1
778800: 100 110 -10
778900: 91 94 -3
779000: 106 95 11
779100: 105 90 15
779200: 104 101 3
779300: 90 88 2
779400: 107 93 14
779500: 107 99 8
779600: 95 100 -5
779700: 101 102 -1
779800: 99 80 19
779900: 99 107 -8
780000: 93 68 25
780100: 97 92 5
780200: 112 89 23
780300: 94 75 19
780400: 118 129 -11
780500: 104 89 15
780600: 112 96 16
780700: 87 90 -3
780800: 92 93 -1
780900: 90 107 -17
781000: 88 101 -13
781100: 85 84 1
781200: 104 83 21
781300: 103 106 -3
781400: 121 107 14
781500: 88 88 0
781600: 105 82 23
781700: 114 88 26
781800: 96 83 13
781900: 106 74 32
782000: 99 104 -5
782100: 83 93 -10
782200: 100 100 0
782300: 105 84 21
782400: 98 84 14
782500: 112 97 15
782600: 98 80 18
782700: 87 93 -6
782800: 101 86 15
782900: 113 88 25
783000: 112 94 18
783100: 92 88 4
783200: 118 104 14
783300: 90 81 9
783400: 101 107 -6
783500: 107 92 15
783600: 106 92 14
783700: 124 91 33
783800: 98 80 18
783900: 99 88 11
784000: 97 77 20
784100: 121 102 19
784200: 110 82 28
784300: 102 93 9
784400: 127 115 12
784500: 120 85 35
784600: 102 94 8
784700: 111 94 17
784800: 108 96 12
784900: 100 94 6
785000: 116 89 27
785100: 89 88 1
785200: 89 81 8
785300: 103 97 6
785400: 129 97 32
785500: 97 97 0
785600: 113 87 26
785700: 82 87 -5
785800: 100 88 12
785900: 96 84 12
786000: 108 105 3
786100: 101 93 8
786200: 100 111 -11
786300: 104 84 20
786400: 94 79 15
786500: 88 77 11
786600: 107 94 13
786700: 109 90 19
786800: 87 82 5
786900: 110 87 23
787000: 104 93 11
787100: 85 93 -8
787200: 92 111 -19
787300: 110 89 21
787400: 101 87 14
787500: 85 84 1
787600: 95 85 10
787700: 111 114 -3
787800: 95 90 5
787900: 100 95 5
788000: 117 104 13
788100: 88 81 7
788200: 106 105 1
788300: 107 95 12
788400: 89 106 -17
788500: 103 104 -1
788600: 107 98 9
788700: 91 98 -7
788800: 97 110 -13
788900: 93 100 -7
789000: 101 83 18
789100: 79 86 -7
789200: 111 103 8
789300: 101 100 1
789400: 109 103 6
789500: 98 102 -4
789600: 89 104 -15
789700: 107 109 -2
789800: 79 87 -8
789900: 116 97 19
790000: 100 103 -3
790100: 110 100 10
790200: 94 104 -10
790300: 116 108 8
790400: 101 88 13
790500: 87 95 -8
790600: 93 83 10
790700: 102 96 6
790800: 95 96 -1
790900: 102 115 -13
791000: 103 89 14
791100: 95 106 -11
791200: 91 105 -14
791300: 88 109 -21
791400: 108 81 27
791500: 116 106 10
791600: 95 105 -10
791700: 88 91 -3
791800: 103 122 -19
791900: 103 115 -12
792000: 100 115 -15
792100: 101 103 -2
792200: 102 109 -7
792300: 121 115 6
792400: 106 104 2
792500: 111 122 -11
792600: 94 136 -42
792700: 88 101 -13
792800: 109 77 32
792900: 100 103 -3
793000: 104 106 -2
793100: 97 101 -4
793200: 119 109 10
793300: 109 110 -1
793400: 122 111 11
793500: 109 133 -24
793600: 117 103 14
793700: 89 123 -34
793800: 85 125 -40
793900: 106 115 -9
794000: 87 108 -21
794100: 104 94 10
794200: 103 100 3
794300: 88 91 -3
794400: 99 109 -10
794500: 112 112 0
794600: 112 112 0
794700: 109 116 -7
794800: 107 126 -19
794900: 98 127 -29
795000: 94 103 -9
795100: 95 116 -21
795200: 93 117 -24
795300: 112 122 -10
795400: 122 108 14
795500: 93 120 -27
795600: 94 103 -9
795700: 113 143 -30
795800: 123 119 4
795900: 99 118 -19
796000: 103 99 4
796100: 101 145 -44
796200: 100 113 -13
796300: 98 132 -34
796400: 109 110 -1
796500: 91 122 -31
796600: 110 122 -12
796700: 94 117 -23
796800: 98 91 7
796900: 95 106 -11
797000: 88 113 -25
797100: 98 128 -30
797200: 97 128 -31
797300: 95 111 -16
797400: 109 104 5
797500: 102 112 -10
797600: 107 125 -18
797700: 85 122 -37
797800: 100 94 6
797900: 107 135 -28
798000: 112 111 1
798100: 113 127 -14
798200: 112 121 -9
798300: 112 135 -23
798400: 97 117 -20
798500: 121 117 4
798600: 98 99 -1
798700: 87 119 -32
798800: 120 117 3
798900: 100 116 -16
799000: 85 121 -36
799100: 105 129 -24
799200: 106 103 3
799300: 96 106 -10
799400: 103 114 -11
799500: 91 129 -38
799600: 105 124 -19
799700: 103 119 -16
799800: 100 135 -35
799900: 80 135 -55
800000: 79 164 -85
800100: 75 157 -82
800200: 104 192 -88
800300: 88 172 -84
800400: 94 170 -76
800500: 95 198 -103
800600: 92 215 -123
800700: 82 171 -89
800800: 94 197 -103
800900: 96 229 -133
801000: 80 198 -118
801100: 99 229 -130
801200: 90 219 -129
801300: 93 244 -151
801400: 73 265 -192
801500: 98 256 -158
801600: 91 231 -140
801700: 100 262 -162
801800: 95 258 -163
801900: 105 245 -140
802000: 115 300 -185
802100: 99 263 -164
802200: 88 288 -200
802300: 114 304 -190
802400: 99 331 -232
802500: 103 330 -227
802600: 112 323 -211
802700: 114 345 -231
802800: 102 345 -243
802900: 108 316 -208
803000: 106 305 -199
803100: 116 334 -218
803200: 109 291 -182
803300: 94 289 -195
803400: 88 299 -211
803500: 103 272 -169
803600: 103 287 -184
803700: 87 290 -203
803800: 112 315 -203
803900: 111 293 -182
804000: 94 287 -193
804100: 100 267 -167
804200: 101 283 -182
804300: 95 271 -176
804400: 89 286 -197
804500: 97 305 -208
804600: 107 246 -139
804700: 97 300 -203
804800: 130 313 -183
804900: 89 277 -188
805000: 100 277 -177
805100: 100 276 -176
805200: 97 277 -180
805300: 96 273 -177
805400: 104 265 -161
805500: 95 254 -159
805600: 109 257 -148
805700: 96 261 -165
805800: 103 257 -154
805900: 85 236 -151
806000: 81 234 -153
806100: 86 232 -146
806200: 98 259 -161
806300: 80 243 -163
806400: 86 206 -120
806500: 83 244 -161
806600: 75 193 -118
806700: 84 211 -127
806800: 82 203 -121
806900: 78 226 -148
807000: 80 204 -124
807100: 76 199 -123
807200: 88 222 -134
807300: 82 198 -116
807400: 52 172 -120
807500: 72 194 -122
807600: 91 206 -115
807700: 95 230 -135
807800: 88 216 -128
807900: 84 204 -120
808000: 77 200 -123
808100: 76 189 -113
808200: 62 209 -147
808300: 73 214 -141
808400: 77 197 -120
808500: 74 159 -85
808600: 75 186 -111
808700: 64 179 -115
808800: 69 191 -122
808900: 49 144 -95
809000: 60 160 -100
809100: 68 156 -88
809200: 58 136 -78
809300: 50 137 -87
809400: 43 127 -84
809500: 55 142 -87
809600: 47 127 -80
809700: 56 134 -78
809800: 42 105 -63
809900: 47 105 -58
810000: 54 124 -70
810100: 57 126 -69
810200: 53 121 -68
810300: 42 109 -67
810400: 49 98 -49
810500: 43 85 -42
810600: 50 105 -55
810700: 41 88 -47
810800: 47 93 -46
810900: 40 79 -39
811000: 46 95 -49
811100: 47 97 -50
811200: 33 80 -47
811300: 38 79 -41
811400: 38 92 -54
811500: 42 85 -43
811600: 37 64 -27
811700: 43 80 -37
811800: 48 71 -23
811900: 47 71 -24
812000: 37 51 -14
812100: 33 66 -33
812200: 44 65 -21
812300: 35 67 -32
812400: 28 50 -22
812500: 49 63 -14
812600: 46 60 -14
812700: 38 61 -23
812800: 27 64 -37
812900: 46 67 -21
813000: 41 58 -17
813100: 28 40 -12
813200: 34 43 -9
813300: 45 54 -9
813400: 34 46 -12
813500: 30 45 -15
813600: 44 40 4
813700: 39 47 -8
813800: 47 46 1
813900: 33 54 -21
814000: 38 42 -4
814100: 41 41 0
814200: 31 45 -14
814300: 40 36 4
814400: 42 37 5
814500: 40 31 9
814600: 44 38 6
814700: 31 38 -7
814800: 51 26 25
814900: 40 38 2
815000: 37 42 -5
815100: 41 49 -8
815200: 50 45 5
815300: 35 33 2
815400: 46 36 10
815500: 46 27 19
815600: 37 34 3
815700: 37 27 10
815800: 43 32 11
815900: 53 32 21
816000: 42 22 20
816100: 46 36 10
816200: 47 31 16
816300: 44 26 18
816400: 49 30 19
816500: 55 25 30
816600: 48 34 14
816700: 47 24 23
816800: 55 36 19
816900: 45 29 16
817000: 71 34 37
817100: 40 24 16
817200: 52 25 27
817300: 41 28 13
817400: 53 13 40
817500: 61 19 42
817600: 60 24 36
817700: 54 36 18
817800: 57 19 38
817900: 54 28 26
818000: 74 26 48
818100: 59 22 37
818200: 54 20 34
818300: 49 19 30
818400: 59 31 28
818500: 70 24 46
818600: 68 17 51
818700: 63 16 47
818800: 55 31 24
818900: 66 17 49
819000: 67 19 48
819100: 67 17 50
819200: 71 24 47
819300: 60 22 38
819400: 51 23 28
819500: 51 16 35
819600: 67 21 46
819700: 61 17 44
819800: 77 21 56
819900: 77 22 55
820000: 45 18 27
820100: 61 20 41
820200: 68 16 52
820300: 61 14 47
820400: 81 15 66
820500: 79 14 65
820600: 77 27 50
820700: 75 27 48
820800: 76 20 56
820900: 72 22 50
821000: 62 26 36
821100: 83 16 67
821200: 75 20 55
821300: 89 26 63
821400: 68 22 46
821500: 61 19 42
821600: 61 19 42
821700: 71 12 59
821800: 91 15 76
821900: 84 17 67
822000: 70 25 45
822100: 96 24 72
822200: 89 16 73
822300: 74 17 57
822400: 75 17 58
822500: 64 19 45
822600: 86 20 66
822700: 90 22 68
822800: 79 17 62
822900: 90 17 73
823000: 82 23 59
823100: 63 16 47
823200: 79 29 50
823300: 67 30 37
823400: 87 28 59
823500: 84 16 68
823600: 96 29 67
823700: 73 20 53
823800: 73 15 58
823900: 95 16 79
824000: 105 28 77
824100: 98 17 81
824200: 101 16 85
824300: 93 27 66
824400: 93 25 68
824500: 91 27 64
824600: 73 10 63
824700: 91 25 66
824800: 89 15 74
824900: 103 24 79
825000: 102 25 77
825100: 88 19 69
825200: 81 25 56
825300: 97 19 78
825400: 95 23 72
825500: 102 20 82
825600: 89 22 67
825700: 86 24 62
825800: 92 25 67
825900: 102 20 82
826000: 113 31 82
826100: 100 19 81
826200: 114 34 80
826300: 103 26 77
826400: 100 19 81
826500: 86 23 63
826600: 77 19 58
826700: 90 19 71
826800: 103 22 81
826900: 109 24 85
827000: 119 30 89
827100: 111 14 97
827200: 116 30 86
827300: 90 13 77
827400: 102 19 83
827500: 93 29 64
827600: 107 10 97
827700: 104 17 87
827800: 106 22 84
827900: 91 22 69
828000: 105 21 84
828100: 104 26 78
828200: 111 29 82
828300: 89 27 62
828400: 86 17 69
828500: 95 17 78
828600: 98 23 75
828700: 102 23 79
828800: 101 28 73
828900: 104 20 84
829000: 93 26 67
829100: 101 30 71
829200: 96 19 77
829300: 103 28 75
829400: 94 24 70
829500: 99 25 74
829600: 123 27 96
829700: 121 21 100
829800: 140 27 113
829900: 92 30 62
830000: 105 30 75
830100: 100 33 67
830200: 106 29 77
830300: 115 24 91
830400: 119 32 87
830500: 99 30 69
830600: 113 42 71
830700: 96 32 64
830800: 118 32 86
830900: 111 29 82
831000: 109 24 85
831100: 96 30 66
831200: 99 37 62
831300: 105 33 72
831400: 94 32 62
831500: 99 42 57
831600: 121 29 92
831700: 111 28 83
831800: 113 34 79
831900: 109 33 76
832000: 92 19 73
832100: 112 33 79
832200: 93 31 62
832300: 113 26 87
832400: 114 29 85
832500: 107 40 67
832600: 114 38 76
832700: 103 29 74
832800: 99 27 72
832900: 97 31 66
833000: 98 30 68
833100: 104 32 72
833200: 100 42 58
833300: 111 31 80
833400: 109 39 70
833500: 107 34 73
833600: 119 37 82
833700: 104 29 75
833800: 104 28 76
833900: 105 31 74
834000: 116 29 87
834100: 115 34 81
834200: 116 29 87
834300: 106 36 70
834400: 106 42 64
834500: 98 34 64
834600: 110 25 85
834700: 124 38 86
834800: 98 37 61
834900: 94 36 58
835000: 122 27 95
835100: 90 26 64
835200: 100 43 57
835300: 108 39 69
835400: 91 38 53
835500: 118 42 76
835600: 116 44 72
835700: 101 43 58
835800: 124 42 82
835900: 125 59 66
836000: 95 46 49
836100: 112 35 77
836200: 124 56 68
836300: 107 48 59
836400: 115 45 70
836500: 94 28 66
836600: 96 55 41
836700: 127 57 70
836800: 108 52 56
836900: 119 50 69
837000: 100 40 60
837100: 122 40 82
837200: 105 49 56
837300: 100 52 48
837400: 105 51 54
837500: 118 43 75
837600: 115 37 78
837700: 99 56 43
837800: 90 47 43
837900: 100 56 44
838000: 101 53 48
838100: 110 56 54
838200: 101 51 50
838300: 90 53 37
838400: 105 50 55
838500: 91 50 41
838600: 89 50 39
838700: 105 52 53
838800: 91 38 53
838900: 100 54 46
839000: 89 39 50
839100: 95 58 37
839200: 108 48 60
839300: 112 47 65
839400: 100 48 52
839500: 97 49 48
839600: 102 48 54
839700: 82 62 20
839800: 102 53 49
839900: 99 46 53
840000: 95 65 30
840100: 96 57 39
840200: 88 47 41
840300: 97 43 54
840400: 83 65 18
840500: 99 55 44
840600: 113 45 68
840700: 103 58 45
840800: 90 59 31
840900: 100 47 53
841000: 92 54 38
841100: 110 66 44
841200: 101 64 37
841300: 112 53 59
841400: 108 68 40
841500: 76 67 9
841600: 98 52 46
841700: 91 68 23
841800: 91 68 23
841900: 87 74 13
842000: 92 57 35
842100: 91 63 28
842200: 85 66 19
842300: 87 63 24
842400: 87 77 10
842500: 100 61 39
842600: 103 76 27
842700: 86 71 15
842800: 94 68 26
842900: 83 69 14
843000: 87 69 18
843100: 108 58 50
843200: 103 59 44
843300: 87 60 27
843400: 115 78 37
843500: 96 65 31
843600: 99 85 14
843700: 105 71 34
843800: 116 72 44
843900: 102 77 25
844000: 87 72 15
844100: 81 79 2
844200: 100 76 24
844300: 89 72 17
844400: 85 61 24
844500: 89 67 22
844600: 99 63 36
844700: 96 69 27
844800: 97 63 34
844900: 77 60 17
845000: 103 65 38
845100: 89 89 0
845200: 91 69 22
845300: 77 63 14
845400: 110 75 35
845500: 96 75 21
845600: 86 81 5
845700: 81 75 6
845800: 75 68 7
845900: 91 88 3
846000: 77 74 3
846100: 85 78 7
846200: 85 76 9
846300: 84 80 4
846400: 101 79 22
846500: 84 69 15
846600: 89 72 17
846700: 93 93 0
846800: 75 72 3
846900: 106 96 10
847000: 90 65 25
847100: 85 90 -5
847200: 90 73 17
847300: 94 86 8
847400: 85 83 2
847500: 92 88 4
847600: 94 76 18
847700: 79 77 2
847800: 84 76 8
847900: 89 76 13
848000: 97 75 22
848100: 98 99 -1
848200: 89 76 13
848300: 88 98 -10
848400: 107 93 14
848500: 95 76 19
848600: 99 75 24
848700: 76 70 6
848800: 86 71 15
848900: 93 98 -5
849000: 87 83 4
849100: 97 71 26
849200: 94 85 9
849300: 99 95 4
849400: 100 75 25
849500: 91 89 2
849600: 77 73 4
849700: 93 72 21
849800: 86 72 14
849900: 87 92 -5
850000: 96 79 17
850100: 93 95 -2
850200: 91 88 3
850300: 75 85 -10
850400: 81 89 -8
850500: 96 82 14
850600: 85 94 -9
850700: 86 76 10
850800: 91 97 -6
850900: 103 88 15
851000: 91 81 10
851100: 107 81 26
851200: 99 127 -28
851300: 104 76 28
851400: 107 93 14
851500: 90 113 -23
851600: 103 101 2
851700: 97 92 5
851800: 96 100 -4
851900: 92 105 -13
852000: 88 88 0
852100: 91 82 9
852200: 102 93 9
852300: 86 104 -18
852400: 99 102 -3
852500: 93 99 -6
852600: 91 91 0
852700: 93 102 -9
852800: 96 107 -11
852900: 103 108 -5
853000: 70 101 -31
853100: 93 107 -14
853200: 83 105 -22
853300: 85 109 -24
853400: 87 99 -12
853500: 85 105 -20
853600: 107 136 -29
853700: 79 93 -14
853800: 76 103 -27
853900: 100 124 -24
854000: 92 100 -8
854100: 82 92 -10
854200: 76 105 -29
854300: 75 110 -35
854400: 108 99 9
854500: 94 107 -13
854600: 90 108 -18
854700: 94 92 2
854800: 96 95 1
854900: 101 112 -11
855000: 92 96 -4
855100: 108 113 -5
855200: 101 109 -8
855300: 93 107 -14
855400: 101 120 -19
855500: 85 111 -26
855600: 123 115 8
855700: 95 110 -15
855800: 109 117 -8
855900: 101 100 1
856000: 85 115 -30
856100: 84 106 -22
856200: 84 104 -20
856300: 84 107 -23
856400: 99 118 -19
856500: 94 105 -11
856600: 94 106 -12
